id,created_at,geo_coords,hashtag,place_coords,place_name,retweet_count,source,text,user_description,user_favourites_count,user_followers_count,user_friends_count,user_id,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count
969848152814534658,2018-03-03 08:13:13,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,1,Twitter for iPhone,Cutie💜 https://t.co/AjMLRgRDv2,"ℓєтѕ gσ ¢яαzу тσgєтнєя, ♡♡♡",2866,168,0,2300936282,1,"Honolulu, HI",Jez♡,JezhraSadaya,3928
969847985726083072,2018-03-03 08:12:33,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,2,Twitter for iPhone,Vybz been making music since I was like 5 main stream and ain't lost a step yet. Talk about a true GOAT,. My main account @Kevitooo_ was suspended forever. Reup Szn Kid.,107,1042,0,2299762822,26,"Newark, NJ",Kevin 🇬🇾🇹🇹,Kevitooo__,12782
969847985440829440,2018-03-03 08:12:33,,,"[[-157.830997, 21.385091], [-157.830997, 21.428755], [-157.760186, 21.428755], [-157.760186, 21.385091]]",Kaneohe,0,Twitter for iPhone,Why do i see everyone that i absolutely do not want to see here? 🙃,Mama to Aaliyah-Jay | ♊️,1276,47,0,943362837879099392,0,,TYLER 🖤,tydollasyn,545
969847874560303104,2018-03-03 08:12:06,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,"@roseswastakennn Oh now, don’t be a silly goose. https://t.co/fUqdjpL4qL","Stadium tours and various other duties for @Angels. NHL freelancer. Previously: @MyDailyRecordNC, @mcclatchy, @newsargus, @LVTimesNews and @ProgressIndex.",15300,869,0,581578881,12,"Anaheim, CA",Neil Fuller,NoMelloRoos,14882
969847772194066432,2018-03-03 08:11:42,,watchingyoureverymoveBabe; thanksMatt,"[[-158.048025, 21.321044], [-158.048025, 21.350693], [-158.004882, 21.350693], [-158.004882, 21.321044]]",Ewa Gentry,0,Twitter for iPhone,Honestly loving our security camera. #watchingyoureverymoveBabe 😂😂 #thanksMatt https://t.co/7wXkAqBlKY,Railyn Bella♡,45627,234,0,3653799685,2,,Lei,_lecd,26069
969847752220860421,2018-03-03 08:11:37,,,"[[-157.778654, 21.42733], [-157.778654, 21.463074], [-157.722166, 21.463074], [-157.722166, 21.42733]]",Kaneohe Station,0,Twitter for iPhone,Bruh I’m wide awake smh,O'ahu Hi 🌺USMC🇺🇸,2994,911,0,1281445122,6,,Alex🤙,beer_belly51,41057
969847742070534144,2018-03-03 08:11:35,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,@imgoingbrazy Thanks bro,. My main account @Kevitooo_ was suspended forever. Reup Szn Kid.,107,1042,0,2299762822,26,"Newark, NJ",Kevin 🇬🇾🇹🇹,Kevitooo__,12782
969847741731037185,2018-03-03 08:11:35,"21.283141, -157.836831",,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Foursquare Swarm,"I'm at ABC Stores #36 in Honolulu, HI https://t.co/lWrTDymhm2",マグナ250→トリッカー→CBR250RR🏍既婚人妻💍口悪いです🤤ツーリング、LiSA、奈々様、アニクラ、趣味合う人仲良くして下さい( ∩՞ټ՞∩) アイコン→ひろくん📷ヘッダー→つーちゃん,4012,658,0,2546750414,31,チーバくんの口,カルタ氏,1006yd,16439
969847668787654656,2018-03-03 08:11:17,,,"[[-157.937712, 21.355729], [-157.937712, 21.393936], [-157.897921, 21.393936], [-157.897921, 21.355729]]",Halawa,0,Twitter for iPhone,Shop til’ u drop again 😂👌,beautiful disaster 👸🏼,4467,728,0,1609923528,2,"Aiea, HI",ange,AngelaAguas01,20340
969847339778125825,2018-03-03 08:09:59,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,My aunt thought I was really focused on my hw but then she came to look at my laptop screen to see what I working o… https://t.co/O7yFyySAME,sc: iris.kc,7844,525,0,2454977382,1,🌺,iristotle,iriskc_,12157
969847263190171648,2018-03-03 08:09:41,,,"[[-158.024092, 21.458474], [-158.024092, 21.489391], [-157.975278, 21.489391], [-157.975278, 21.458474]]",Mililani Mauka,0,Twitter for iPhone,Update: I’m happy 😊,🌺#MKVForever🌺 | 📸IG- Nekidooodle,4110,461,0,73034480,0,"Kapcity, HI",Neki Shon,YouWantTheDolo,41550
969846974034800641,2018-03-03 08:08:32,,lifeisgood; GreenTea,"[[-158.048025, 21.321044], [-158.048025, 21.350693], [-158.004882, 21.350693], [-158.004882, 21.321044]]",Ewa Gentry,0,Twitter for iPhone,Sencha before bedtime; #lifeisgood #GreenTea,,44648,301,0,120145277,195,"Ewa Beach, HI",J B Smith,JBSmith1966,20728
969846961552556032,2018-03-03 08:08:29,,,"[[-158.090162, 21.478503], [-158.090162, 21.505599], [-158.039537, 21.505599], [-158.039537, 21.478503]]",Schofield Barracks,0,Twitter for iPhone,WHOS UP,Instagram: @Patricklachin. 🌸Hawaii living🌺,11499,3074,0,478052816,3,Douglasville GA,Patrick Lachin,PatrickLachin,42149
969846946528616448,2018-03-03 08:08:25,,,"[[-158.024092, 21.458474], [-158.024092, 21.489391], [-157.975278, 21.489391], [-157.975278, 21.458474]]",Mililani Mauka,0,Twitter for iPhone,"after I create a new universe, HE SAID AND I QUOTE “YOU WOULD BE THE UNIVERSE” AND THE UNIVERSE WOULD BE WITHIN ME… https://t.co/aQjzcxFIkV","I’m here for a long time, not a good time 👌🏻",13293,143,0,790478781936832512,0,"New Jersey, USA",logan 🌊,logan_lbi,1652
969846937431130112,2018-03-03 08:08:23,,,"[[-158.032127, 21.36976], [-158.032127, 21.399415], [-157.990212, 21.399415], [-157.990212, 21.36976]]",Waipahu,0,Twitter for iPhone,Fortnite just went irritate my night,Whs C/o18' | 👻; xdarrenagasx,7952,449,0,3223907076,0,"Waipahu, HI",Darren Agas,Darrenthewhippe,12212
969846918883958785,2018-03-03 08:08:19,,,"[[-158.018703, 21.390995], [-158.018703, 21.415112], [-157.991593, 21.415112], [-157.991593, 21.390995]]",Waikele,0,Twitter for iPhone,My cousins wedding is tomorrow &amp; im gonna try really hard to not cry......,"Walk by faith, Not by sight🙌🏼",23447,563,0,90816849,5,"HNL,HI",AyeTiffnaye.,tkiyoksss_,41806
969846880724135937,2018-03-03 08:08:09,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,Missing Persons - Destination Unknown https://t.co/zmI2X730vL via @YouTube,"coffee, art, music, history, politics, cryptozoology, football, fußball, calcio & soccer #Patriots #Arsenal #BVB #Inter #RBNY",848,1092,0,535599950,33,"Honolulu, HI",Dan,zombiezeitgeist,14910
969846869244497920,2018-03-03 08:08:07,"21.315628, -157.666190",bradsstatus,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Instagram,#bradsstatus  - I was touched when I saw the last scene on this movie because Brad   Played by… https://t.co/nf76fSzbSk,,1839,123,0,180901858,5,"Apple Valley, CA",Kate Parkes,ABEAUTY2UNVEIL,13814
969846819025960960,2018-03-03 08:07:55,"21.393571, -157.744966",special; food; foodie; foodporn; foodstagram; instagood; tasty,"[[-157.765901, 21.352946], [-157.765901, 21.428447], [-157.705775, 21.428447], [-157.705775, 21.352946]]",Kailua,1,Instagram,Oxtails for Saturday functions #special #food #foodie #foodporn #foodstagram #instagood #tasty… https://t.co/MQfGbBD2LK,Chef - Kalapawai Cafe & Deli - Kapolei,32,35,0,862393344957095936,1,"Kailua, HI",Jason Iwane,Jason_Iwane,444
969846644358373379,2018-03-03 08:07:13,,savemoney; buytwo; employeediscount,"[[-157.992788, 21.369586], [-157.992788, 21.431996], [-157.934172, 21.431996], [-157.934172, 21.369586]]",Pearl City,1,Twitter for iPhone,Below retail deals. Always feels good. #savemoney #buytwo #employeediscount,"I write sins, not tragedies. 👻: dalbanzo  IG: _dryce",384,61,0,76425324,0,"HNL,HI",_drycea.,__dryce,3789
969846572442730497,2018-03-03 08:06:56,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,McGeoch ...,"coffee, art, music, history, politics, cryptozoology, football, fußball, calcio & soccer #Patriots #Arsenal #BVB #Inter #RBNY",848,1092,0,535599950,33,"Honolulu, HI",Dan,zombiezeitgeist,14910
969846536732422144,2018-03-03 08:06:47,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,@DICKYNIICKY Thanks man! Proud of you!!!! Always on your shit my dude 💯,O‘ahu,8217,451,0,506711912,0,,victoria maloy,victoriagray10,5377
969846532915646464,2018-03-03 08:06:46,,,"[[-157.836186, 21.284519], [-157.836186, 21.284519], [-157.836186, 21.284519], [-157.836186, 21.284519]]",HHV Waterfall,0,Twitter for iPhone,Snort edition https://t.co/R1OvQYTs42 trending/snort-edition/ of aGreat is Andrew said the new one is a Great right now,,3,17,0,320167056,0,,Steven Kozmary,StevenKozmary,9
969846518143320065,2018-03-03 08:06:43,,,"[[-157.778654, 21.42733], [-157.778654, 21.463074], [-157.722166, 21.463074], [-157.722166, 21.42733]]",Kaneohe Station,0,Twitter for iPhone,I should buy coco so I could watch that movie,O'ahu Hi 🌺USMC🇺🇸,2994,911,0,1281445122,6,,Alex🤙,beer_belly51,41057
969846447175692290,2018-03-03 08:06:26,,,"[[-158.024092, 21.458474], [-158.024092, 21.489391], [-157.975278, 21.489391], [-157.975278, 21.458474]]",Mililani Mauka,0,Twitter for iPhone,"He also said that once I destroy the universe, it will cause another Big Bang “launching the expansion of our unive… https://t.co/V94UTY2AIV","I’m here for a long time, not a good time 👌🏻",13293,143,0,790478781936832512,0,"New Jersey, USA",logan 🌊,logan_lbi,1652
969846368377417728,2018-03-03 08:06:07,"21.294786, -157.858818",,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,eLobbyist,HB2203 [Engross] Relating To Law Enforcement. https://t.co/9Ym2oeD8KO,"Legislative tracking and API data services for citizens and professionals offering advanced monitoring, research, and reporting tools.",0,107,0,104722449,18,"Hawaii, USA",LegiScan HI,LegiScanHI,121743
969846322168770560,2018-03-03 08:05:56,"21.293881, -157.845062",kprp650am,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Instagram,Nanakuli is in da house!  @Souljahz4Life ~ 4 The People - cd release party!  #kprp650am… https://t.co/IC0BdHhKUN,"Radio Personality on KPRP 650AM. Broadcast Statewide LiveStream Global Sharing Hawaii's Community w/the World! MTF 6pm,-7pm, Th 6pm-8pm",742,611,0,921439676,18,"Honolulu, Hawaii",sunny-aloha,sunny_aloha,16043
969846319547232257,2018-03-03 08:05:56,,,"[[-158.035743, 21.349278], [-158.035743, 21.376145], [-158.016301, 21.376145], [-158.016301, 21.349278]]",West Loch Estate,0,Twitter for iPhone,@mackenzieteigh Dogs are a blessing,snapchat @xarivna | Zach Kekoa Alcos❥,6720,282,0,2405335262,1,,Ariana🐷💛,xarivna,18104
969846306318385152,2018-03-03 08:05:52,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,"Really wanted to wear heels tonight cuz heels r cute af, but I kno my ass would complain about them in an hour, so… https://t.co/RDpmxaQdtJ","obsessed with cats, cooking, and skincare （╹◡╹ ✿）",33899,218,0,67725863,6,Angelo's Heart,♡MEOWRISSA♡,MarisssaTee,12027
969846224269467648,2018-03-03 08:05:33,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,@roseswastakennn I see two MVPs! 👍🏻,"Stadium tours and various other duties for @Angels. NHL freelancer. Previously: @MyDailyRecordNC, @mcclatchy, @newsargus, @LVTimesNews and @ProgressIndex.",15300,869,0,581578881,12,"Anaheim, CA",Neil Fuller,NoMelloRoos,14882
969846184759115777,2018-03-03 08:05:23,,,"[[-157.992788, 21.369586], [-157.992788, 21.431996], [-157.934172, 21.431996], [-157.934172, 21.369586]]",Pearl City,0,Twitter for iPhone,@___kdingaling They suck lol takes forever,aloha 🌴🌺,10566,304,0,127827282,1,,♡,angelie_xoxo,20175
969846040361750529,2018-03-03 08:04:49,,,"[[-158.051715, 21.488622], [-158.051715, 21.512885], [-157.980627, 21.512885], [-157.980627, 21.488622]]",Wahiawa,1,Twitter Web Client,I believe most people buying crypto have never invested in stocks or any business at all. I see so much impatience… https://t.co/Vv92kP9KBO,,15,1074,0,537459578,2,"Wahiawa, HI",Alan A,alaspera,85
969846037224411136,2018-03-03 08:04:48,,,"[[-158.024092, 21.458474], [-158.024092, 21.489391], [-157.975278, 21.489391], [-157.975278, 21.458474]]",Mililani Mauka,0,Twitter for iPhone,"He said that if I self imploded sucking myself into myself, then I would ultimately suck in other matter around me,… https://t.co/kDsSdKJMyp","I’m here for a long time, not a good time 👌🏻",13293,143,0,790478781936832512,0,"New Jersey, USA",logan 🌊,logan_lbi,1652
969846019360829440,2018-03-03 08:04:44,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,1,Twitter for iPhone,@Jayy_Nassty OH GAHT DAMNNN😍😍😍,"be happy, be loving  http://www.processapparel.com",10526,399,0,489040030,3,Disneyland,Ciara Vasquez,CiaraVasquez2,17776
969845964625264640,2018-03-03 08:04:31,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,1,Twitter for iPhone,Emojis Twitter hopping in my mentions. Rob can't quote my tweets no more,. My main account @Kevitooo_ was suspended forever. Reup Szn Kid.,107,1042,0,2299762822,26,"Newark, NJ",Kevin 🇬🇾🇹🇹,Kevitooo__,12782
969845951627108353,2018-03-03 08:04:28,,,"[[-158.028613, 21.306027], [-158.028613, 21.332114], [-157.990042, 21.332114], [-157.990042, 21.306027]]",Ewa Beach,0,Twitter for iPhone,Yo. My siblings and I did a live and my grandma was bringing up my grandpa being there so we decided to look back and omg. I’m shook!!,✖️ 🇵🇭 ✖️ 🏳️‍🌈,5344,285,0,3255186158,0,,CHAD MATTHEW DOMINGO,_CDomingo,6516
969845951555813376,2018-03-03 08:04:28,,,"[[-158.090162, 21.478503], [-158.090162, 21.505599], [-158.039537, 21.505599], [-158.039537, 21.478503]]",Schofield Barracks,0,Twitter for iPhone,So. Fucking. Annoyed. 🤕,"April, 2018  🎀👶🏽✨",2278,514,0,325087248,0,lost.,Amber_NoRosetho,Curly____jean,20370
969845940327661568,2018-03-03 08:04:25,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter Web Client,I had a guy hit on me last night and give me his email to contact him.,• YWAM Honolulu • Hele me kahau 'oli • child of the light •,504,272,0,277765678,16,"Oahu, Hawaii",Abby Ellens,aeellens321,17015
969845783922118656,2018-03-03 08:03:48,,,"[[-158.032127, 21.36976], [-158.032127, 21.399415], [-157.990212, 21.399415], [-157.990212, 21.36976]]",Waipahu,0,Twitter for Android,Seen this niggas post he captioned it the first &amp; only girl thst stole my heart &amp; hasn't broken it yet😂😂💀💀boyy caus… https://t.co/9RGlbhpqTT,✌ LEAVE YA DRAMA 4 YA MAMA ✌ 🇦🇸💯,8773,116,0,37145783,0,"Kalihi born , Waipahu livin'☝",Mfaavesi,mfaavesi,4656
969845760379404289,2018-03-03 08:03:42,,,"[[-157.830997, 21.385091], [-157.830997, 21.428755], [-157.760186, 21.428755], [-157.760186, 21.385091]]",Kaneohe,0,Twitter for iPhone,Tonight was whack,it’s all gooooooooooood,15452,965,0,3909646574,1,,𝒸 𝒷𝓇𝑒𝑒𝓏𝓎,CkpBalandran,554
969845721871540224,2018-03-03 08:03:33,,,"[[-158.024092, 21.458474], [-158.024092, 21.489391], [-157.975278, 21.489391], [-157.975278, 21.458474]]",Mililani Mauka,0,Twitter for iPhone,"“Well with 0 Kelvin also come 0 volume” basically what he meant was if I was at 0 Kelvin, I would also have a volum… https://t.co/k6GwW53dd7","I’m here for a long time, not a good time 👌🏻",13293,143,0,790478781936832512,0,"New Jersey, USA",logan 🌊,logan_lbi,1652
969845717748432897,2018-03-03 08:03:32,,,"[[-157.778654, 21.42733], [-157.778654, 21.463074], [-157.722166, 21.463074], [-157.722166, 21.42733]]",Kaneohe Station,0,Twitter for iPhone,Who is up lol,O'ahu Hi 🌺USMC🇺🇸,2994,911,0,1281445122,6,,Alex🤙,beer_belly51,41057
969845702737068034,2018-03-03 08:03:29,,,"[[-157.992788, 21.369586], [-157.992788, 21.431996], [-157.934172, 21.431996], [-157.934172, 21.369586]]",Pearl City,0,Twitter for iPhone,this could b a real thing and of course i’m fuckin up,,43818,1275,0,2356068851,7,,wizkalia 🐛,kaaliajay,54670
969845609128542208,2018-03-03 08:03:06,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,@tiffanylieu_ omg you're so careless be careful,,336,127,0,2285897820,1,,Jace Yoza,yozakuza,959
969845604267393025,2018-03-03 08:03:05,,,"[[-157.778654, 21.42733], [-157.778654, 21.463074], [-157.722166, 21.463074], [-157.722166, 21.42733]]",Kaneohe Station,0,Twitter for Android,The only thing that can stop a bad guy with a gun is a good guy with a gun,ig: Espinoza_Victor,9138,744,0,241440515,2,"Kaneohe, HI",Espi,VicEspi97,7123
969845576555614208,2018-03-03 08:02:58,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,@HawaiiNewsNow Loser!!!! 👎🏽👎🏽👎🏽,I'm a Nutritionist with an RD and MPH credential. loooove good food and also RYT-200 yoga instructor try SUP yoga with me!!,693,123,0,20648638,11,"Honolulu, Hawaii",Kristine Wallerius,krisnutrition,862
969845517344747521,2018-03-03 08:02:44,"21.423290, -157.748950",food; foodie; foodporn; foodstagram; instagood; tasty; tastyfood; yum,"[[-157.765901, 21.352946], [-157.765901, 21.428447], [-157.705775, 21.428447], [-157.705775, 21.352946]]",Kailua,1,Instagram,Willow Tree Special! #food #foodie #foodporn #foodstagram #instagood #tasty #tastyfood #yum… https://t.co/SxpTvo8nNG,Chef - Kalapawai Cafe & Deli - Kapolei,32,35,0,862393344957095936,1,"Kailua, HI",Jason Iwane,Jason_Iwane,444
969845455529050112,2018-03-03 08:02:30,"21.674199, -158.040102",,"[[-158.073798, 21.626438], [-158.073798, 21.692751], [-158.017588, 21.692751], [-158.017588, 21.626438]]",Pupukea,0,Instagram,*do you remember my old mate hunterthegtherer from Santa Cruz.. Well… https://t.co/R2Cl1wBPyY,,10,74,0,401111427,2,"Torquay, 3228",'Walnut',HaytchStyle,961
969845450416168960,2018-03-03 08:02:28,,,"[[-157.992788, 21.369586], [-157.992788, 21.431996], [-157.934172, 21.431996], [-157.934172, 21.369586]]",Pearl City,1,Twitter for iPhone,At this point ion even b wearing bras unless I’m going out.. until then idgaf. Titties out bitches wassup,don’t say nun won’t b nun 🤷🏽‍♀️,5628,246,0,2923125804,0,selaniemaiaxo,2me!Luvme😘,ksaaaii,6440
969845419118243840,2018-03-03 08:02:21,,,"[[-157.830997, 21.385091], [-157.830997, 21.428755], [-157.760186, 21.428755], [-157.760186, 21.385091]]",Kaneohe,0,Twitter for iPhone,Ewww in my feels tonight had to go for a long drive 🙇🏻‍♀️💭🔊 https://t.co/uhseJs42Qk,jah definitely feel,1633,299,0,860793974897778688,0,"Ewa Beach, HI",ℳƘ♛,mishaleikealohi,6151
969845407332253697,2018-03-03 08:02:18,"21.294232, -157.818744",,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Instagram,Hawaii Defeats Concordia 3-0. Image gallery is up on https://t.co/a0jq9CW8qw (Photo by… https://t.co/xaQ5O2lMKH,Hawaii Media Source (HMS) is a local company that strives to cover and display the numerous events and sports that happen around Hawaiʻi daily.,411,425,0,1906692936,8,,Hawaii Media Source,HImediasource,2403
969845407235784704,2018-03-03 08:02:18,,,"[[-158.024092, 21.458474], [-158.024092, 21.489391], [-157.975278, 21.489391], [-157.975278, 21.458474]]",Mililani Mauka,0,Twitter for iPhone,So we learned that the lowest possible temperature to be made is called “0 Kelvin” and I was like “LOL my dream is… https://t.co/05BxvYhhzX,"I’m here for a long time, not a good time 👌🏻",13293,143,0,790478781936832512,0,"New Jersey, USA",logan 🌊,logan_lbi,1652
969845340231774209,2018-03-03 08:02:02,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,Siouxsie And The Banshees Spellbound https://t.co/jkj8C8gCsJ via @YouTube - robert smith was a fab successor on guitar,"coffee, art, music, history, politics, cryptozoology, football, fußball, calcio & soccer #Patriots #Arsenal #BVB #Inter #RBNY",848,1092,0,535599950,33,"Honolulu, HI",Dan,zombiezeitgeist,14910
969845309634265089,2018-03-03 08:01:55,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,Can not wait for her to come back so i can say all this Shit to her and become an asshole on here again.,. My main account @Kevitooo_ was suspended forever. Reup Szn Kid.,107,1042,0,2299762822,26,"Newark, NJ",Kevin 🇬🇾🇹🇹,Kevitooo__,12782
969845213387571201,2018-03-03 08:01:32,,FunimationPeepShow,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,If Transformers had sex this would be it #FunimationPeepShow,,665,17,0,4336965972,1,,Danielle Sato,foxgirly27,425
969845132286574592,2018-03-03 08:01:13,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,@_cocoami Eep! Thanks for the heads up!,2D/Flash Animator✂️Plush Designer Onelani@aol.com 📬 ⭐️instagram: kellyonelani ⭐️tumblr: onelani➕vespabee 💟https://t.co/SqqRhdKBfS ➡️Next con: Kawaii-Kon (A-07),35956,5067,0,1373514728,46,California,Onelani🌺Kawaii-Kon A07,kellyonelani,16160
969845104927125504,2018-03-03 08:01:06,,,"[[-158.024092, 21.458474], [-158.024092, 21.489391], [-157.975278, 21.489391], [-157.975278, 21.458474]]",Mililani Mauka,0,Twitter for iPhone,"A THREAD YOU WILL WANT TO READ LOL, TODAY IN CHEMISTRY","I’m here for a long time, not a good time 👌🏻",13293,143,0,790478781936832512,0,"New Jersey, USA",logan 🌊,logan_lbi,1652
969845085146726402,2018-03-03 08:01:01,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,329,Twitter for iPhone,You ever just tweet for your own satisfaction and don't want the interactions?,. My main account @Kevitooo_ was suspended forever. Reup Szn Kid.,107,1042,0,2299762822,26,"Newark, NJ",Kevin 🇬🇾🇹🇹,Kevitooo__,12782
969844995984277504,2018-03-03 08:00:40,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,"Loyal Marymount rallies to top @HawaiiBaseball, 4-2. Rainbow Warriors fall to 0-1 when I’m in attendance. Sorry, fe… https://t.co/EWLqd7SLlu","Stadium tours and various other duties for @Angels. NHL freelancer. Previously: @MyDailyRecordNC, @mcclatchy, @newsargus, @LVTimesNews and @ProgressIndex.",15300,869,0,581578881,12,"Anaheim, CA",Neil Fuller,NoMelloRoos,14882
969844876262035456,2018-03-03 08:00:12,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,Siouxsie and the Banshees - Arabian Knights https://t.co/Hr9HFnpeBY via @YouTube - McGeough ...what a guitarist,"coffee, art, music, history, politics, cryptozoology, football, fußball, calcio & soccer #Patriots #Arsenal #BVB #Inter #RBNY",848,1092,0,535599950,33,"Honolulu, HI",Dan,zombiezeitgeist,14910
969844695043006464,2018-03-03 07:59:28,,,"[[-158.018703, 21.390995], [-158.018703, 21.415112], [-157.991593, 21.415112], [-157.991593, 21.390995]]",Waikele,2,Twitter for iPhone,in that “wanna be alone with my bed” mood lately.,"Walk by faith, Not by sight🙌🏼",23447,563,0,90816849,5,"HNL,HI",AyeTiffnaye.,tkiyoksss_,41806
969844633931956224,2018-03-03 07:59:14,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,@derbybound33 @gardenbev @AG_Conservative @billpostmus And I believe you are a Troll!,"Doctor of Philosophy, Avid Trump supporter, US Army soldier for life, professional & scholar, living the American dream! MAGA 🌈🐬🌴🇺🇸",8530,2674,0,794696566338486273,7,"Hawaiian Islands, USA",Timothey101,Timothey101,9587
969844459742482432,2018-03-03 07:58:32,,,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Twitter for iPhone,@liltostones_ @kylahwylah_ @MoMattiePls LMFAOOOOOOOOOOOOOOO,. My main account @Kevitooo_ was suspended forever. Reup Szn Kid.,107,1042,0,2299762822,26,"Newark, NJ",Kevin 🇬🇾🇹🇹,Kevitooo__,12782
969844398342266881,2018-03-03 07:58:18,"21.261600, -157.703000",Hawaii,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Instagram,it ain't easy bein' Feezy 🤙⛰ #Hawaii @ Koko Head https://t.co/T6uuDcCDH9,"""i am flawed as a human being; i am flawed as a person. as a man, i am flawed."" - Kanye West",149,29,0,791204393571856384,6,,.,callmefeezy,559
969844371809095680,2018-03-03 07:58:11,"21.290772, -157.808014",footloosethemusical,"[[-157.950476, 21.254837], [-157.950476, 21.38505], [-157.648702, 21.38505], [-157.648702, 21.254837]]",Honolulu,0,Instagram,Congratulations 🎉 🍾 ! Great job Footloose!! #footloosethemusical @ Mamiya Theatre https://t.co/DPdq6wO06J,Creative Director-Choreographer-Performer- Making a Difference- Making a Change- One Humanity- One Love,451,315,0,2347105118,9,The World,Raymond Del Barrio,RamonDelBarrio,2831
969844354251673600,2018-03-03 07:58:07,"21.342900, -158.039844",mylove; myrib; myrock,"[[-158.053001, 21.331948], [-158.053001, 21.356753], [-158.026822, 21.356753], [-158.026822, 21.331948]]",Ewa Villages,0,Instagram,Out with wifey. #mylove #myrib #myrock @ The Ville At Park Row https://t.co/0vHSFfifxV,,106,40,0,3061959716,0,Oahu hi,Gene Saddler,ChippewaGene,58
