id,text,mortality_salience,i,we,you,they,posemo,negemo,anx,anger,sad,social,family,friend,cogproc,focuspast,focuspresent,focusfuture,relig,death
293," I pray with the help of God that you will forgive me for the pain I caused your family. I am truly sorry. I wish I could take it back, but I just pray and ask that you forgive me.  ",1,20.0,0.0,7.5,0.0,7.5,5.0,0.0,0.0,2.5,20.0,2.5,0.0,17.5,0.0,7.5,10.0,7.5,0.0
292," I would like to thank all my loved ones that are standing over there for all the kindness and support you have shown me over the years.  Be strong.  Do not hate, but learn from this experience.  Just because it happens, do not think that God doesn't care.  He will be with you.  I will be there with all of you.  I love you all and appreciate all of you.  You won't be forgotten and there are a lot of people out there that love you.  It has been a blessing to know all of you.  This is not easy for any of us.  Don't be upset about my situation, because I am not.  I am still faithful and I am still strong.  Just give my love to everyone out there.  Don't forget me and burn a candle for me when you can.  I love you all.  ",1,8.84,0.68,6.8,0.0,10.88,1.36,0.68,0.68,0.0,13.61,0.0,0.0,14.97,1.36,19.73,2.04,2.04,0.0
290," Written: There are many things I would like to say, but none more important that how I feel toward Mr. & Mrs. Kenney, and Ms. Arnott.  I would like to apologize and say I'm sorry but words seem so hollow and cheap.  Their death should not have happened, but it did.  I'm so sorry that all of this took place.  Now I have devastated my family as well, but my heart has grown in the last few minutes because I was forgiven by the family of Mr. & Mrs. Kenney, and Ms. Arnott.  Thank You.  You have given me more hope then I have had in a long time.  If I could change things I would, not for my sake but for all those who have loved me over the years, and for those who have forgiven me.  Thank you for all that you have given me.  ",1,11.72,0.0,2.76,0.69,6.9,2.07,0.0,0.0,2.07,10.34,1.38,0.0,16.55,6.21,13.1,1.38,0.0,0.69
289, The only thing I want to say is that I appreciate the hospitality that you guys have shown me and the respect; and the last meal was really good. That is about it. Thank you guys for being there and giving me a little bit of spiritual guidance and support.  ,1,8.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,6.0,2.0,14.0,0.0,2.0,0.0
287,"Jane, Grace and all of you all, I know you think I did this, and I'm sure you think this is wonderful in you eyes.  But, let me tell you something, there were two DNA tests run and none matched me.  I wanted a third, but that never happened.  Three people at different times confessed to killing these people - your parents.  They did not know me.  My request is that you get yourselves in church and pray for forgiveness because you are murdering me.  I did not kill anyone in my life.  If you will look at your house and the police report, there are several bullet patterns shot into the West wall over the bed and the East wall and North wall and your sister was in the front bedroom while 30 shots were fired.  There's no way in hell she would have laid in that bed.  If you think I did this, you need to think again.  There were three people in the house and have confessed to it.  Larry Ashworth in Fort Worth killed seven people.  All I was asking for was a DNA and I could not get it.  But get in church and get right with God.  Jane, you know damn well I did not molest that kid of yours.  You are murdering me and I feel sorry for you.  Get in church and get saved.  I really don't know what else to tell you.  ",1,7.5,0.0,7.92,0.42,2.08,4.17,0.0,2.92,0.42,15.0,0.83,0.0,15.0,5.83,12.5,0.83,3.33,2.08
286," I would like to say first of all the real violent crimes in this case are acts committed by James Boswell and Clay Morgan Gaines. We have the physical evidence to prove fabrication and cover-up. The people responsible for killing me will have blood on their hands for an unprovoked murder. I am not guilty; I acted in self-defense and reflex in the face of a police officer who was out of control. James Boswell had his head beat in; possibly due to this he had problems. My jurors had not heard about that. They did not know he had suffered a head injury from the beating by a crack dealer five months earlier; that he was filled with anger and wrote an angry letter to the Houston Chronicle. He expressed his frustration at the mayor, police chief and fire chief. He was mad at the world. Three and a half months before I worked on a deal with the DEA, the informant was let off. At the moment he left the courtroom, he became angry with me; Officer Boswell was upset about this. Officer Boswell and an angry woman were in the police car and they were talking in raised voices. In other words, Officer Boswell was angry at the time I walked up. Officer Boswell may have reacted to the...(Offender stopped speaking in mid-sentence.) ",1,3.48,0.43,0.0,1.3,0.43,6.96,0.87,4.78,0.43,10.0,0.0,0.0,6.96,9.57,3.04,0.87,0.0,0.87
285,I am ready for the final blessing.  ,1,14.29,0.0,0.0,0.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0
284, I want to say God forgives as I forgive. God is the greatest. Thank you.  ,1,13.33,0.0,6.67,0.0,26.67,0.0,0.0,0.0,0.0,26.67,0.0,0.0,20.0,0.0,26.67,0.0,13.33,0.0
283," I would like to say a final prayer: Dear Heavenly Father, I come to you today, Lord, and thank You for this opportunity to be with You in paradise.  I ask You for forgiveness for the ones that need to be forgiven.  Dear Lord, deliver us from evil and give us the comfort and peace and joy that we need.  Dear Lord, I ask You right now to be with each of the witnesses and lift them up and be on solid ground.  Let them know what has gone on and may we all see each other again.  Amen. I would like to thank each witness:  Ms. Cox, Whiteside, Reed, Scott, and Chad.  I am going to go and see Jesus tonight and reserve a special place for each one of you.  You all have been there when no one else was.  Thank you for all of your love and support.  Just know that I am ready to go.  You all know what I've gone through.  I am going to a better place with the Lord.  I'm mad for one reason, that I'm leaving you behind, when I am going to a better place.  Y'all still have to go through this hell on earth.  Just remember the good things and not the bad.  You are all loved and respected. Warden, just give me parole and let me go home to be with the Lord.  ",1,5.98,1.71,5.56,0.85,10.68,1.71,0.0,0.85,0.0,13.68,0.43,1.28,8.55,2.14,16.67,2.56,4.7,0.0
282," A lot of people have always asked if there is a Heaven, and I say there is.  There is a Heaven and a Hell.  They ask, ""Who goes to Heaven?""  I believe that it is those who have placed their faith in Jesus Christ. Romans 3:25:  For all have sinned and come short of the glory of God. Romans 6:23:  The wages of sin is death, but the gift of God is eternal life. Romans 5:8:  While we were yet sinners, Christ died for us. Romans 10:9:  If you confess with your mouth the Lord Jesus Christ, and that He was raised from the dead, thou shalt be saved. John 3:16:  For God so loved the world, that He gave his only begotten Son, that whosoever believeth in Him shall have everlasting life. A lot of people forget about: John3:36:  If you have the Son, you have life and if you have not the Son, the wrath of God lies on you. In this life, we sin and we make mistakes: 1 John 1:19:  If we confess our sins, He is faithful and just to forgive our sins. I had a verse that jumped out at me a few days ago.  Psalm 99:8 speaks of the holiness of God and He was to the people a God who forgave, but He took vengeance on his deeds.  I am not here because of my faith in the Lord Jesus, but I am here for not other reason than my own actions.  To the Bakers, I am really sorry for the pain and sorrow I caused you.  I really do not know what to say, but I am sorry - forgive me.  And to my parents, I am sorry for the pain I have caused you.  Forgive me; thank you for your love. ",1,5.52,2.27,3.57,0.65,4.55,4.22,0.0,0.65,1.3,16.88,1.3,0.0,11.36,3.57,10.71,0.32,9.74,0.97
280, Spoken: I would like to say goodbye to a good friend of mine in Switzerland - Diego.  I appreciate all the help and support he gave me through the years.  A friend of mine in England.  Wildflower:  I love you and will never forget you.  And to my family.  That's all. ,1,14.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,24.0,2.0,4.0,10.0,4.0,8.0,2.0,0.0,0.0
279,"I am sorry for the pain: sorry for what I caused my friends, family and loved ones.  I feel a great deal of responsibility and guilt for all this crime.  I should be punished for the crime, but I do not think I should die for a crime I did not commit.  I am sorry, but nothing can bring Kim, Ollie, and Gigi back.  But I pray my death brings peace for my family that may unite the family.  I ask for your forgiveness and that you will all forgive me.  I have no animosity;  I am at peace and invite you all to my funeral.  We are still family.  I love you all, Momma, Aunt Deidra, family and everybody.  I love you.  I am ready, Warden.  ",1,15.75,0.79,3.94,0.0,7.09,4.72,0.79,0.79,2.36,16.54,5.51,0.79,15.75,0.79,12.6,2.36,0.79,2.36
278," Yes, sir. To the victim's family, I'm sorry for what was taken from you. I hope you find peace. To my sweet Claudia, I love you. Stay strong, keep building, and be careful. Be careful. I love you. I'm through.  ",1,15.0,0.0,10.0,0.0,15.0,5.0,0.0,0.0,2.5,20.0,2.5,0.0,5.0,5.0,20.0,2.5,0.0,0.0
277,"First of all, I would like to apologize to the family members of the Cadena family for whatever hurt and suffering I have caused you.  This opportunity has never come up before.  It's not that I haven't been remorseful, things just never worked out before.  Please forgive me and I hope you find it in your heart to forgive me.  The peace you will find will be a temporary peace, true peace will come through find Christ.  I pray through this execution, that you will find the peace you seek.  Give yourself to Christ and find peace through him.  I thought about your loved one very much.  He will be waiting in heaven for me.  I will be able to talk to him and ask him for forgiveness personally.   To my family, I thank you and love you for being there for me and supporting me.  This is just a stepping stone to home.  The hardest part of all the years I was on death row.  To all people that supported me, you will always be in my heart, as I have always been in yours.  God bless you.  Keep your heads up, see you again soon.  Forgive me for the pain I caused you. (Spanish) To all the people of Mexico, I would like to thank them for the help.  I also want to carry each and every one of you in my heart.  If you are going to demonstrate, I don't want you to do anything crazy to these people.  They have suffered enough.  Long lives Mexico.  Raise the flag of Mexico with honor.  Thanks for everything.  I love you. (English) To everyone on death row, keep your heads up and I will see you again.  I am truly sorry, may you find peace in this.  Forgive me for the pain.  God bless you, I love you all, and I'm ready to go home.  ",1,9.49,0.0,7.91,0.63,10.13,2.53,0.0,0.0,1.58,17.09,0.95,0.0,12.34,1.9,12.66,4.11,2.53,0.95
276," I would like to say to the family, I regret the pain I've put you through and I hope you can get over it someday.  Mom and Dad, I love you.  Take care.  I'm ready.  ",1,17.14,0.0,8.57,0.0,14.29,5.71,0.0,0.0,2.86,22.86,8.57,0.0,11.43,0.0,22.86,5.71,0.0,0.0
275," Well, yes, sir.  Rebecca, I understand that you wanted this day to come, you got what you wanted.  I didn't kill your mother.  The two guys that worked for me killed your mother and they are still out there.  If Mr. McDougal had allowed the DNA evidence, I would be exonerated.  Mr. Tolson, I understand you are out there.  If there is any justice in this world, please use this to keep other people from being where I'm at.  Warden, this is murder just as surely as the people that killed Rebecca's mother.  Send me home.  ",1,7.29,0.0,6.25,1.04,3.12,4.17,0.0,4.17,0.0,15.62,3.12,1.04,14.58,6.25,12.5,0.0,0.0,4.17
